tax_id	species	genus	family	order	class	phylum	EvenMock_r1	EvenMock_r2	EvenMock_r3	f0_b0_b_p1_r1	f0_b0_b_p2_r1	f0_b0_b_p3_r1	f0_b0_b_p4_r1	f0_b0_b_p5_r1	f0_b0_b_p6_r1	f0_b0_f_p1_r1	f0_b0_f_p2_r1	f0_b0_f_p3_r1	f0_b0_f_p4_r1	f0_b0_f_p5_r1	f0_b0_f_p6_r1	f0_b100_b_p1_r1	f0_b100_b_p1_r2	f0_b100_b_p1_r3	f0_b100_b_p1_r4	f0_b100_b_p2_r1	f0_b100_b_p2_r2	f0_b100_b_p2_r3	f0_b100_b_p2_r4	f0_b100_b_p3_r1	f0_b100_b_p3_r2	f0_b100_b_p3_r3	f0_b100_b_p3_r4	f0_b100_b_p4_r1	f0_b100_b_p4_r2	f0_b100_b_p4_r3	f0_b100_b_p4_r4	f0_b100_b_p5_r1	f0_b100_b_p5_r2	f0_b100_b_p5_r3	f0_b100_b_p5_r4	f0_b100_b_p6_r1	f0_b100_b_p6_r2	f0_b100_b_p6_r3	f0_b100_b_p6_r4	f0_b100_f_p1_r1	f0_b100_f_p1_r2	f0_b100_f_p1_r3	f0_b100_f_p1_r4	f0_b100_f_p2_r1	f0_b100_f_p2_r2	f0_b100_f_p2_r3	f0_b100_f_p2_r4	f0_b100_f_p3_r1	f0_b100_f_p3_r2	f0_b100_f_p3_r3	f0_b100_f_p3_r4	f0_b100_f_p4_r1	f0_b100_f_p4_r2	f0_b100_f_p4_r3	f0_b100_f_p4_r4	f0_b100_f_p5_r1	f0_b100_f_p5_r2	f0_b100_f_p5_r3	f0_b100_f_p5_r4	f0_b100_f_p6_r1	f0_b100_f_p6_r2	f0_b100_f_p6_r3	f0_b100_f_p6_r4	f100_b0_b_p1_r1	f100_b0_b_p1_r2	f100_b0_b_p1_r3	f100_b0_b_p1_r4	f100_b0_b_p2_r1	f100_b0_b_p2_r2	f100_b0_b_p2_r3	f100_b0_b_p2_r4	f100_b0_b_p3_r1	f100_b0_b_p3_r2	f100_b0_b_p3_r3	f100_b0_b_p3_r4	f100_b0_b_p4_r1	f100_b0_b_p4_r2	f100_b0_b_p4_r3	f100_b0_b_p4_r4	f100_b0_b_p5_r1	f100_b0_b_p5_r2	f100_b0_b_p5_r3	f100_b0_b_p5_r4	f100_b0_b_p6_r1	f100_b0_b_p6_r2	f100_b0_b_p6_r3	f100_b0_b_p6_r4	f100_b0_f_p1_r1	f100_b0_f_p1_r2	f100_b0_f_p1_r3	f100_b0_f_p1_r4	f100_b0_f_p2_r1	f100_b0_f_p2_r2	f100_b0_f_p2_r3	f100_b0_f_p2_r4	f100_b0_f_p3_r1	f100_b0_f_p3_r2	f100_b0_f_p3_r3	f100_b0_f_p3_r4	f100_b0_f_p4_r1	f100_b0_f_p4_r2	f100_b0_f_p4_r3	f100_b0_f_p4_r4	f100_b0_f_p5_r1	f100_b0_f_p5_r2	f100_b0_f_p5_r3	f100_b0_f_p5_r4	f100_b0_f_p6_r1	f100_b0_f_p6_r2	f100_b0_f_p6_r3	f100_b0_f_p6_r4	f25_b75_b_p1_r1	f25_b75_b_p1_r2	f25_b75_b_p1_r3	f25_b75_b_p1_r4	f25_b75_b_p2_r1	f25_b75_b_p2_r2	f25_b75_b_p2_r3	f25_b75_b_p2_r4	f25_b75_b_p3_r1	f25_b75_b_p3_r2	f25_b75_b_p3_r3	f25_b75_b_p3_r4	f25_b75_b_p4_r1	f25_b75_b_p4_r2	f25_b75_b_p4_r3	f25_b75_b_p4_r4	f25_b75_b_p5_r1	f25_b75_b_p5_r2	f25_b75_b_p5_r3	f25_b75_b_p5_r4	f25_b75_b_p6_r1	f25_b75_b_p6_r2	f25_b75_b_p6_r3	f25_b75_b_p6_r4	f25_b75_f_p1_r1	f25_b75_f_p1_r2	f25_b75_f_p1_r3	f25_b75_f_p1_r4	f25_b75_f_p2_r1	f25_b75_f_p2_r2	f25_b75_f_p2_r3	f25_b75_f_p2_r4	f25_b75_f_p3_r1	f25_b75_f_p3_r2	f25_b75_f_p3_r3	f25_b75_f_p3_r4	f25_b75_f_p4_r1	f25_b75_f_p4_r2	f25_b75_f_p4_r3	f25_b75_f_p4_r4	f25_b75_f_p5_r1	f25_b75_f_p5_r2	f25_b75_f_p5_r3	f25_b75_f_p5_r4	f25_b75_f_p6_r1	f25_b75_f_p6_r2	f25_b75_f_p6_r3	f25_b75_f_p6_r4	f50_b50_b_p1_r1	f50_b50_b_p1_r2	f50_b50_b_p1_r3	f50_b50_b_p1_r4	f50_b50_b_p2_r1	f50_b50_b_p2_r2	f50_b50_b_p2_r3	f50_b50_b_p2_r4	f50_b50_b_p3_r1	f50_b50_b_p3_r2	f50_b50_b_p3_r3	f50_b50_b_p3_r4	f50_b50_b_p4_r1	f50_b50_b_p4_r2	f50_b50_b_p4_r3	f50_b50_b_p4_r4	f50_b50_b_p5_r1	f50_b50_b_p5_r2	f50_b50_b_p5_r3	f50_b50_b_p5_r4	f50_b50_b_p6_r1	f50_b50_b_p6_r2	f50_b50_b_p6_r3	f50_b50_b_p6_r4	f50_b50_f_p1_r1	f50_b50_f_p1_r2	f50_b50_f_p1_r3	f50_b50_f_p1_r4	f50_b50_f_p2_r1	f50_b50_f_p2_r2	f50_b50_f_p2_r3	f50_b50_f_p2_r4	f50_b50_f_p3_r1	f50_b50_f_p3_r2	f50_b50_f_p3_r3	f50_b50_f_p3_r4	f50_b50_f_p4_r1	f50_b50_f_p4_r2	f50_b50_f_p4_r3	f50_b50_f_p4_r4	f50_b50_f_p5_r1	f50_b50_f_p5_r2	f50_b50_f_p5_r3	f50_b50_f_p5_r4	f50_b50_f_p6_r1	f50_b50_f_p6_r2	f50_b50_f_p6_r3	f50_b50_f_p6_r4	f75_b25_b_p1_r1	f75_b25_b_p1_r2	f75_b25_b_p1_r3	f75_b25_b_p1_r4	f75_b25_b_p2_r1	f75_b25_b_p2_r2	f75_b25_b_p2_r3	f75_b25_b_p2_r4	f75_b25_b_p3_r1	f75_b25_b_p3_r2	f75_b25_b_p3_r3	f75_b25_b_p3_r4	f75_b25_b_p4_r1	f75_b25_b_p4_r2	f75_b25_b_p4_r3	f75_b25_b_p4_r4	f75_b25_b_p5_r1	f75_b25_b_p5_r2	f75_b25_b_p5_r3	f75_b25_b_p5_r4	f75_b25_b_p6_r1	f75_b25_b_p6_r2	f75_b25_b_p6_r3	f75_b25_b_p6_r4	f75_b25_f_p1_r1	f75_b25_f_p1_r2	f75_b25_f_p1_r3	f75_b25_f_p1_r4	f75_b25_f_p2_r1	f75_b25_f_p2_r2	f75_b25_f_p2_r3	f75_b25_f_p2_r4	f75_b25_f_p3_r1	f75_b25_f_p3_r2	f75_b25_f_p3_r3	f75_b25_f_p3_r4	f75_b25_f_p4_r1	f75_b25_f_p4_r2	f75_b25_f_p4_r3	f75_b25_f_p4_r4	f75_b25_f_p5_r1	f75_b25_f_p5_r2	f75_b25_f_p5_r3	f75_b25_f_p5_r4	f75_b25_f_p6_r1	f75_b25_f_p6_r2	f75_b25_f_p6_r3	f75_b25_f_p6_r4	FieldBlank	IGAPark	LogMock_r1	LogMock_r2	LogMock_r3	MittelmoleWarnemunde	Muhlendamm	NeptunWerft	PCRcontrol_r1	PCRcontrol_r2	PCRcontrol_r3	SABMarinaBramow	Stadthafen	TEcontrol_r1	TEcontrol_r2	TEcontrol_r3	WarnemundeStrand
595670	Acinetobacter kyonggiensis	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9126559714795e-4	0	0	0	0	0	0	0	4.8982959086338e-4	0	0	0	0	0	0	0	0	0	8.9132109304758e-4	0	4.8284786228413e-4	0	5.9525119919547e-4	0	5.2025801602047e-4	8.9797059167218e-4	0.00122993541708976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155260122994476	0	0	0	0	0	0	0	0	6.6143264043952e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3233672856792e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317	Pseudomonas syringae	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2735621773821e-4	0	0	0	7.6762010929284e-4	0	0	0	5.5476836424666e-4	0	0	0	7.968568296369e-4	0	0	0	0	0	0	0	0	0	0	7.4309977811033e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5432992039837e-4	0	0	0	0	0	0	4.4960016340593e-4	0.00130008939273064	0	0	0	0	0	0	3.9992783679145e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165049218066523	0.00131522314019849	0	0	0	0.00296785695696061	0	0	0	0.00239162864580329	0	0	0	0	0	0	4.4398507338669e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377338585837111	0	0	0	0	0	0	9.1623055815624e-4	0.00159901424991531	0	6.6349144916485e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291403	Algoriphagus yeomjeoni	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00293850427645815	0	0.0081273355363233	0.0033288548939774	0.00781135752883984	0.00386399795657322	9.2739593216764e-4	0.03217350969968193	0.00803437313221985	0.00783537212410859	0.00201346609878651	0.03065195569381808	0.00912784121927639	0.00849270590170935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3833706891564e-4	0.00400905268328782	0	0	0.01165577799083401	0	0	0	0.04784385515858654	0	0	0	0.0190706432910627	0	0	0	0.01080843029122915	0.00813281537136636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26617101412e-4	0	0	0	0.01106263299402105	0.00403225445060371	0	0	0	0.015836373890173	0	0	0	0.00885544661290797	0	0	0.00303872491531912	0.01431095194231682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7445219293615e-4	0	0	0	0.00213219450717341	0.01056745428176347	0	0	8.0520532677949e-4	0	0.00715234831530559	0.00602231273697983	0.00118349557042148	0.00726215920040253	0.01703599695576356	0.01297791392405957	0.0026713980356925	0.01443992873548141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94122	Shewanella sp. ANA-3	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5801410643135e-4	0	0	0	0	0.00138313039289576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1253366124518e-4	6.2886029883943e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057122099855595005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3024466413139e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6796872769298e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9898683423352e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440079	Aeromonas bivalvium	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5885920930438e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1777468829738e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231824586366533	0	0	0	0.00232941143425208	0	0	0	0.0028316371217824	0	0	0	0.0015615970393186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013235786058874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237019	Algoriphagus chordae	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176965784959111	0	0.00488029646756305	0.00122653874948632	0	0.00291663580917624	0.00239539166854021	0.00141922340548089	0	0.0025918308529255	0.00130592577410973	9.34583555805e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255050204237678	0	0	0	0.00372802057232042	0	0	0	0.00258132592369104	0	0	0	0.00350347789513924	0.00294747041813147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217947134124047	0	0	0	0	0.00634053162642569	0	0	0	0.00276905624914154	0	0	7.6040410096815e-4	0.00460377467351215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188113945731473	0	0	0	0.00903827217466384	0.00194894828463573	0	0	0.00119484400007619	0	0	0	0	0.00199021994973638	0.00244672832392592	0.00313562215278985	0.00167213463975758	0.00273918009944405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00735294117647058	0	0	0	0	0	0
305507	Algoriphagus locisalis	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3595109285354e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101064608934367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4717515298954e-4	0.00110297527253408	0	0	0	0	0	0	0	0	0	0.00170962330711233	7.1378138197892e-4	4.2313104032345e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004646	Acinetobacter sp. WCHA55	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00958637851602545	0	0	0	0.02115737918060274	0	0	0	0.01971502761029281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1842536	Agrobacterium sp. RAC06	Agrobacterium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314469557755074	0	0	0	0	0	0	0	0	0	4.3914122166548e-4	0	0.0014678048815512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9602615827632e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104251322644935	0	0.00104188731965414	0.00223923355133603	5.168847361095e-4	0	0	0	0	0	0	0	0.00100544889974854	0	4.3491525117347e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101804131812708	0.00198235347436987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311180	Yangia pacifica	Yangia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03500811473379653	0	0	0	0.00248826556577967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1792508	Yangia sp. CCB-MM3	Yangia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014892406130816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1120568	Pseudorhodobacter wandonensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00343509312687384	0	0	0	0.00217939009494688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215948172438614	0	0	0	4.2640892616018e-4	0	0	0	0	0	0	0	0.0092793064794101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361539223118477
77008	Pseudorhodobacter ferrugineus	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.521294066936e-4	0	0	0	5.9163291776632e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178356	Flavobacterium xinjiangense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127123027457677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0960616933588e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0432449617794e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5223858187144e-4	7.0531588391758e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4499951076047e-4	0.00128221374048142	0.00123266796297553	0	0	0.00112339976347976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4635810512694e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00549322907501789	0.00488557252081586	0	0	0	0
